family,T,noise,keep,flip_p,rep,seed,model,chi_sha256,record_ceiling,signature_frac,accuracy,request_resolution_rate,unsupported_counterfactual_rate,contradicted_rate,brier_act,pause_violation_rate,deficit_inference_rate,n_steps,n_paused,n_scope
W-conflict,300,0.3,1.0,0.25,2,109910151,M2,689752ec2d69,1.0,0.699,1.0,0.5084,0.0,0.1271,0.0095,,1.0,299,0,249
W-conflict,300,0.3,1.0,0.25,2,109910151,M1+pausa,689752ec2d69,1.0,0.699,0.9498,0.4749,0.0502,0.1773,0.0501,,1.0,299,0,249
W-conflict,300,0.3,1.0,0.25,3,529934790,M0,689752ec2d69,1.0,0.699,0.9431,0.4047,0.0569,0.2107,0.0633,,1.0,299,0,260
W-conflict,300,0.3,1.0,0.25,3,529934790,M1,689752ec2d69,1.0,0.699,0.9431,0.4047,0.0569,0.2107,0.0555,,1.0,299,0,260
W-conflict,300,0.3,1.0,0.25,3,529934790,M2,689752ec2d69,1.0,0.699,1.0,0.4381,0.0,0.1538,0.0095,,1.0,299,0,260
W-conflict,300,0.3,1.0,0.25,3,529934790,M1+pausa,689752ec2d69,1.0,0.699,0.9431,0.4047,0.0569,0.2107,0.0555,,1.0,299,0,260
W-conflict,300,0.3,1.0,0.25,4,1356316417,M0,689752ec2d69,1.0,0.699,0.9565,0.4348,0.0435,0.1973,0.0654,,1.0,299,0,250
W-conflict,300,0.3,1.0,0.25,4,1356316417,M1,689752ec2d69,1.0,0.699,0.9565,0.4348,0.0435,0.1973,0.0448,,1.0,299,0,250
W-conflict,300,0.3,1.0,0.25,4,1356316417,M2,689752ec2d69,1.0,0.699,1.0,0.4548,0.0,0.1538,0.0096,,1.0,299,0,250
W-conflict,300,0.3,1.0,0.25,4,1356316417,M1+pausa,689752ec2d69,1.0,0.699,0.9565,0.4348,0.0435,0.1973,0.0448,,1.0,299,0,250
W-conflict,300,0.3,1.0,0.25,5,1238142528,M0,689752ec2d69,1.0,0.699,0.9498,0.4615,0.0502,0.1773,0.0658,,1.0,299,0,244
W-conflict,300,0.3,1.0,0.25,5,1238142528,M1,689752ec2d69,1.0,0.699,0.9498,0.4615,0.0502,0.1773,0.0501,,1.0,299,0,244
W-conflict,300,0.3,1.0,0.25,5,1238142528,M2,689752ec2d69,1.0,0.699,1.0,0.4783,0.0,0.1271,0.0095,,1.0,299,0,244
W-conflict,300,0.3,1.0,0.25,5,1238142528,M1+pausa,689752ec2d69,1.0,0.699,0.9498,0.4615,0.0502,0.1773,0.0501,,1.0,299,0,244
W-conflict,300,0.3,1.0,0.25,6,1658969475,M0,689752ec2d69,1.0,0.699,0.9565,0.4348,0.0435,0.2007,0.0605,,1.0,299,0,236
W-conflict,300,0.3,1.0,0.25,6,1658969475,M1,689752ec2d69,1.0,0.699,0.9565,0.4348,0.0435,0.2007,0.0448,,1.0,299,0,236
W-conflict,300,0.3,1.0,0.25,6,1658969475,M2,689752ec2d69,1.0,0.699,1.0,0.4649,0.0,0.1572,0.0096,,1.0,299,0,236
W-conflict,300,0.3,1.0,0.25,6,1658969475,M1+pausa,689752ec2d69,1.0,0.699,0.9565,0.4348,0.0435,0.2007,0.0448,,1.0,299,0,236
W-conflict,300,0.3,1.0,0.25,7,2080042178,M0,689752ec2d69,1.0,0.699,0.9599,0.4415,0.0401,0.1672,0.0415,,1.0,299,0,240
W-conflict,300,0.3,1.0,0.25,7,2080042178,M1,689752ec2d69,1.0,0.699,0.9599,0.4415,0.0401,0.1672,0.0421,,1.0,299,0,240
W-conflict,300,0.3,1.0,0.25,7,2080042178,M2,689752ec2d69,1.0,0.699,1.0,0.4615,0.0,0.1304,0.0096,,1.0,299,0,240
W-conflict,300,0.3,1.0,0.25,7,2080042178,M1+pausa,689752ec2d69,1.0,0.699,0.9599,0.4415,0.0401,0.1672,0.0421,,1.0,299,0,240
W-conflict,300,0.3,1.0,0.25,8,2086858765,M0,689752ec2d69,1.0,0.699,0.9666,0.4582,0.0334,0.1371,0.0321,,1.0,299,0,253
W-conflict,300,0.3,1.0,0.25,8,2086858765,M1,689752ec2d69,1.0,0.699,0.9666,0.4582,0.0334,0.1371,0.0368,,1.0,299,0,253
W-conflict,300,0.3,1.0,0.25,8,2086858765,M2,689752ec2d69,1.0,0.699,1.0,0.4783,0.0,0.1037,0.0097,,1.0,299,0,253
W-conflict,300,0.3,1.0,0.25,8,2086858765,M1+pausa,689752ec2d69,1.0,0.699,0.9666,0.4582,0.0334,0.1371,0.0368,,1.0,299,0,253
W-conflict,300,0.3,1.0,0.25,9,1702478156,M0,689752ec2d69,1.0,0.699,0.9632,0.4783,0.0368,0.1806,0.0428,,1.0,299,0,239
W-conflict,300,0.3,1.0,0.25,9,1702478156,M1,689752ec2d69,1.0,0.699,0.9632,0.4783,0.0368,0.1806,0.0394,,1.0,299,0,239
W-conflict,300,0.3,1.0,0.25,9,1702478156,M2,689752ec2d69,1.0,0.699,1.0,0.4983,0.0,0.1438,0.0096,,1.0,299,0,239
W-conflict,300,0.3,1.0,0.25,9,1702478156,M1+pausa,689752ec2d69,1.0,0.699,0.9632,0.4783,0.0368,0.1806,0.0394,,1.0,299,0,239
W-conflict,300,0.3,1.0,0.25,10,2049768251,M0,689752ec2d69,1.0,0.699,0.9264,0.4448,0.0736,0.1839,0.0591,,1.0,299,0,244
W-conflict,300,0.3,1.0,0.25,10,2049768251,M1,689752ec2d69,1.0,0.699,0.9264,0.4448,0.0736,0.1839,0.0689,,1.0,299,0,244
W-conflict,300,0.3,1.0,0.25,10,2049768251,M2,689752ec2d69,1.0,0.699,1.0,0.4916,0.0,0.1104,0.0093,,1.0,299,0,244
W-conflict,300,0.3,1.0,0.25,10,2049768251,M1+pausa,689752ec2d69,1.0,0.699,0.9264,0.4448,0.0736,0.1839,0.0689,,1.0,299,0,244
W-conflict,300,0.3,1.0,0.25,11,1664600698,M0,689752ec2d69,1.0,0.699,0.9498,0.4013,0.0502,0.1773,0.0542,,1.0,299,0,251
W-conflict,300,0.3,1.0,0.25,11,1664600698,M1,689752ec2d69,1.0,0.699,0.9498,0.4013,0.0502,0.1773,0.0501,,1.0,299,0,251
W-conflict,300,0.3,1.0,0.25,11,1664600698,M2,689752ec2d69,1.0,0.699,1.0,0.4314,0.0,0.1271,0.0095,,1.0,299,0,251
W-conflict,300,0.3,1.0,0.25,11,1664600698,M1+pausa,689752ec2d69,1.0,0.699,0.9498,0.4013,0.0502,0.1773,0.0501,,1.0,299,0,251
W-conflict,300,0.3,1.0,0.25,12,1209702841,M0,689752ec2d69,1.0,0.699,0.9498,0.4682,0.0502,0.1739,0.0612,,1.0,299,0,244
W-conflict,300,0.3,1.0,0.25,12,1209702841,M1,689752ec2d69,1.0,0.699,0.9498,0.4682,0.0502,0.1739,0.0501,,1.0,299,0,244
W-conflict,300,0.3,1.0,0.25,12,1209702841,M2,689752ec2d69,1.0,0.699,1.0,0.4983,0.0,0.1237,0.0095,,1.0,299,0,244
W-conflict,300,0.3,1.0,0.25,12,1209702841,M1+pausa,689752ec2d69,1.0,0.699,0.9498,0.4682,0.0502,0.1739,0.0501,,1.0,299,0,244
W-conflict,300,0.3,1.0,0.25,13,1359063288,M0,689752ec2d69,1.0,0.699,0.9498,0.4783,0.0502,0.1906,0.0515,,1.0,299,0,237
W-conflict,300,0.3,1.0,0.25,13,1359063288,M1,689752ec2d69,1.0,0.699,0.9498,0.4783,0.0502,0.1906,0.0501,,1.0,299,0,237
W-conflict,300,0.3,1.0,0.25,13,1359063288,M2,689752ec2d69,1.0,0.699,1.0,0.495,0.0,0.1505,0.0095,,1.0,299,0,237
W-conflict,300,0.3,1.0,0.25,13,1359063288,M1+pausa,689752ec2d69,1.0,0.699,0.9498,0.4783,0.0502,0.1906,0.0501,,1.0,299,0,237
W-conflict,300,0.3,1.0,0.25,14,507526719,M0,689752ec2d69,1.0,0.699,0.9632,0.4482,0.0368,0.2107,0.0972,,1.0,299,0,227
W-conflict,300,0.3,1.0,0.25,14,507526719,M1,689752ec2d69,1.0,0.699,0.9632,0.4482,0.0368,0.2107,0.0394,,1.0,299,0,227
W-conflict,300,0.3,1.0,0.25,14,507526719,M2,689752ec2d69,1.0,0.699,1.0,0.4716,0.0,0.1739,0.0096,,1.0,299,0,227
W-conflict,300,0.3,1.0,0.25,14,507526719,M1+pausa,689752ec2d69,1.0,0.699,0.9632,0.4482,0.0368,0.2107,0.0394,,1.0,299,0,227
W-conflict,300,0.3,1.0,0.25,15,123408254,M0,689752ec2d69,1.0,0.699,0.9599,0.5117,0.0401,0.1739,0.0485,,1.0,299,0,245
W-conflict,300,0.3,1.0,0.25,15,123408254,M1,689752ec2d69,1.0,0.699,0.9599,0.5117,0.0401,0.1739,0.0421,,1.0,299,0,245
W-conflict,300,0.3,1.0,0.25,15,123408254,M2,689752ec2d69,1.0,0.699,1.0,0.5351,0.0,0.1338,0.0096,,1.0,299,0,245
W-conflict,300,0.3,1.0,0.25,15,123408254,M1+pausa,689752ec2d69,1.0,0.699,0.9599,0.5117,0.0401,0.1739,0.0421,,1.0,299,0,245
W-conflict,300,0.3,1.0,0.25,16,745954493,M0,689752ec2d69,1.0,0.699,0.9398,0.4783,0.0602,0.1873,0.0577,,1.0,299,0,258
W-conflict,300,0.3,1.0,0.25,16,745954493,M1,689752ec2d69,1.0,0.699,0.9398,0.4783,0.0602,0.1873,0.0582,,1.0,299,0,258
W-conflict,300,0.3,1.0,0.25,16,745954493,M2,689752ec2d69,1.0,0.699,1.0,0.5117,0.0,0.1304,0.0094,,1.0,299,0,258
W-conflict,300,0.3,1.0,0.25,16,745954493,M1+pausa,689752ec2d69,1.0,0.699,0.9398,0.4783,0.0602,0.1873,0.0582,,1.0,299,0,258
W-conflict,300,0.3,1.0,0.25,17,896364028,M0,689752ec2d69,1.0,0.699,0.9632,0.408,0.0368,0.1739,0.0527,,1.0,299,0,265
W-conflict,300,0.3,1.0,0.25,17,896364028,M1,689752ec2d69,1.0,0.699,0.9632,0.408,0.0368,0.1739,0.0394,,1.0,299,0,265
W-conflict,300,0.3,1.0,0.25,17,896364028,M2,689752ec2d69,1.0,0.699,1.0,0.4281,0.0,0.1371,0.0096,,1.0,299,0,265
W-conflict,300,0.3,1.0,0.25,17,896364028,M1+pausa,689752ec2d69,1.0,0.699,0.9632,0.408,0.0368,0.1739,0.0394,,1.0,299,0,265
W-conflict,300,0.3,1.0,0.25,18,854946099,M0,689752ec2d69,1.0,0.699,0.9666,0.495,0.0334,0.1806,0.0644,,1.0,299,0,224
W-conflict,300,0.3,1.0,0.25,18,854946099,M1,689752ec2d69,1.0,0.699,0.9666,0.495,0.0334,0.1806,0.0368,,1.0,299,0,224
W-conflict,300,0.3,1.0,0.25,18,854946099,M2,689752ec2d69,1.0,0.699,1.0,0.5084,0.0,0.1472,0.0097,,1.0,299,0,224
W-conflict,300,0.3,1.0,0.25,18,854946099,M1+pausa,689752ec2d69,1.0,0.699,0.9666,0.495,0.0334,0.1806,0.0368,,1.0,299,0,224
W-conflict,300,0.3,1.0,0.25,19,737034354,M0,689752ec2d69,1.0,0.699,0.9498,0.4883,0.0502,0.194,0.0606,,1.0,299,0,236
W-conflict,300,0.3,1.0,0.25,19,737034354,M1,689752ec2d69,1.0,0.699,0.9498,0.4883,0.0502,0.194,0.0501,,1.0,299,0,236
W-conflict,300,0.3,1.0,0.25,19,737034354,M2,689752ec2d69,1.0,0.699,1.0,0.5217,0.0,0.1438,0.0095,,1.0,299,0,236
W-conflict,300,0.3,1.0,0.25,19,737034354,M1+pausa,689752ec2d69,1.0,0.699,0.9498,0.4883,0.0502,0.194,0.0501,,1.0,299,0,236
W-conflict,300,0.3,0.7,0.05,0,232658696,M0,689752ec2d69,1.0,0.699,0.8926,0.604,0.1074,0.3087,0.1364,,1.0,149,0,122
W-conflict,300,0.3,0.7,0.05,0,232658696,M1,689752ec2d69,1.0,0.699,0.8926,0.604,0.1074,0.3087,0.0959,,1.0,149,0,122
W-conflict,300,0.3,0.7,0.05,0,232658696,M2,689752ec2d69,1.0,0.699,1.0,0.6913,0.0,0.2013,0.009,,1.0,149,0,122
W-conflict,300,0.3,0.7,0.05,0,232658696,M1+pausa,689752ec2d69,1.0,0.699,0.8926,0.604,0.1074,0.3087,0.0959,,1.0,149,0,122
W-conflict,300,0.3,0.7,0.05,1,348464713,M0,689752ec2d69,1.0,0.699,0.963,0.7037,0.037,0.2593,0.121,,1.0,135,0,112
W-conflict,300,0.3,0.7,0.05,1,348464713,M1,689752ec2d69,1.0,0.699,0.963,0.7037,0.037,0.2593,0.0396,,1.0,135,0,112
W-conflict,300,0.3,0.7,0.05,1,348464713,M2,689752ec2d69,1.0,0.699,1.0,0.7333,0.0,0.2222,0.0096,,1.0,135,0,112
W-conflict,300,0.3,0.7,0.05,1,348464713,M1+pausa,689752ec2d69,1.0,0.699,0.963,0.7037,0.037,0.2593,0.0396,,1.0,135,0,112
W-conflict,300,0.3,0.7,0.05,2,1072199050,M0,689752ec2d69,1.0,0.699,0.958,0.6993,0.042,0.2238,0.0709,,1.0,143,0,124
W-conflict,300,0.3,0.7,0.05,2,1072199050,M1,689752ec2d69,1.0,0.699,0.958,0.6993,0.042,0.2238,0.0436,,1.0,143,0,124
W-conflict,300,0.3,0.7,0.05,2,1072199050,M2,689752ec2d69,1.0,0.699,1.0,0.7413,0.0,0.1818,0.0096,,1.0,143,0,124
W-conflict,300,0.3,0.7,0.05,2,1072199050,M1+pausa,689752ec2d69,1.0,0.699,0.958,0.6993,0.042,0.2238,0.0436,,1.0,143,0,124
W-conflict,300,0.3,0.7,0.05,3,653477067,M0,689752ec2d69,1.0,0.699,0.964,0.6763,0.036,0.2518,0.0844,,1.0,139,0,120
W-conflict,300,0.3,0.7,0.05,3,653477067,M1,689752ec2d69,1.0,0.699,0.964,0.6763,0.036,0.2518,0.0388,,1.0,139,0,120
W-conflict,300,0.3,0.7,0.05,3,653477067,M2,689752ec2d69,1.0,0.699,1.0,0.7122,0.0,0.223,0.0097,,1.0,139,0,120
W-conflict,300,0.3,0.7,0.05,3,653477067,M1+pausa,689752ec2d69,1.0,0.699,0.964,0.6763,0.036,0.2518,0.0388,,1.0,139,0,120
W-conflict,300,0.3,0.7,0.05,4,1773326860,M0,689752ec2d69,1.0,0.699,0.9467,0.68,0.0533,0.2067,0.0771,,1.0,150,0,124
W-conflict,300,0.3,0.7,0.05,4,1773326860,M1,689752ec2d69,1.0,0.699,0.9467,0.68,0.0533,0.2067,0.0527,,1.0,150,0,124
W-conflict,300,0.3,0.7,0.05,4,1773326860,M2,689752ec2d69,1.0,0.699,1.0,0.7333,0.0,0.16,0.0095,,1.0,150,0,124
W-conflict,300,0.3,0.7,0.05,4,1773326860,M1+pausa,689752ec2d69,1.0,0.699,0.9467,0.68,0.0533,0.2067,0.0527,,1.0,150,0,124
W-conflict,300,0.3,0.7,0.05,5,1890181965,M0,689752ec2d69,1.0,0.699,0.9548,0.6258,0.0452,0.2,0.1061,,1.0,155,0,131
W-conflict,300,0.3,0.7,0.05,5,1890181965,M1,689752ec2d69,1.0,0.699,0.9548,0.6258,0.0452,0.2,0.0461,,1.0,155,0,131
W-conflict,300,0.3,0.7,0.05,5,1890181965,M2,689752ec2d69,1.0,0.699,1.0,0.671,0.0,0.1677,0.0096,,1.0,155,0,131
W-conflict,300,0.3,0.7,0.05,5,1890181965,M1+pausa,689752ec2d69,1.0,0.699,0.9548,0.6258,0.0452,0.2,0.0461,,1.0,155,0,131
W-conflict,300,0.3,0.7,0.05,6,1535422606,M0,689752ec2d69,1.0,0.699,0.9161,0.6294,0.0839,0.2727,0.0955,,1.0,143,0,109
W-conflict,300,0.3,0.7,0.05,6,1535422606,M1,689752ec2d69,1.0,0.699,0.9161,0.6294,0.0839,0.2727,0.0771,,1.0,143,0,109
W-conflict,300,0.3,0.7,0.05,6,1535422606,M2,689752ec2d69,1.0,0.699,1.0,0.7133,0.0,0.1888,0.0092,,1.0,143,0,109
W-conflict,300,0.3,0.7,0.05,6,1535422606,M1+pausa,689752ec2d69,1.0,0.699,0.9161,0.6294,0.0839,0.2727,0.0771,,1.0,143,0,109
W-conflict,300,0.3,0.7,0.05,7,1117749711,M0,689752ec2d69,1.0,0.699,0.9236,0.6433,0.0764,0.2675,0.1087,,1.0,157,0,128
W-conflict,300,0.3,0.7,0.05,7,1117749711,M1,689752ec2d69,1.0,0.699,0.9236,0.6433,0.0764,0.2675,0.0711,,1.0,157,0,128
W-conflict,300,0.3,0.7,0.05,7,1117749711,M2,689752ec2d69,1.0,0.699,1.0,0.707,0.0,0.1911,0.0093,,1.0,157,0,128
W-conflict,300,0.3,0.7,0.05,7,1117749711,M1+pausa,689752ec2d69,1.0,0.699,0.9236,0.6433,0.0764,0.2675,0.0711,,1.0,157,0,128
W-conflict,300,0.3,0.7,0.05,8,1158126848,M0,689752ec2d69,1.0,0.699,0.9026,0.5779,0.0974,0.2727,0.0987,,1.0,154,0,135
W-conflict,300,0.3,0.7,0.05,8,1158126848,M1,689752ec2d69,1.0,0.699,0.9026,0.5779,0.0974,0.2727,0.0879,,1.0,154,0,135
W-conflict,300,0.3,0.7,0.05,8,1158126848,M2,689752ec2d69,1.0,0.699,1.0,0.6623,0.0,0.1948,0.0091,,1.0,154,0,135
W-conflict,300,0.3,0.7,0.05,8,1158126848,M1+pausa,689752ec2d69,1.0,0.699,0.9026,0.5779,0.0974,0.2727,0.0879,,1.0,154,0,135
W-conflict,300,0.3,0.7,0.05,9,1545382977,M0,689752ec2d69,1.0,0.699,0.9328,0.6791,0.0672,0.2537,0.1028,,1.0,134,0,99
W-conflict,300,0.3,0.7,0.05,9,1545382977,M1,689752ec2d69,1.0,0.699,0.9328,0.6791,0.0672,0.2537,0.0637,,1.0,134,0,99
W-conflict,300,0.3,0.7,0.05,9,1545382977,M2,689752ec2d69,1.0,0.699,1.0,0.7463,0.0,0.1866,0.0094,,1.0,134,0,99
W-conflict,300,0.3,0.7,0.05,9,1545382977,M1+pausa,689752ec2d69,1.0,0.699,0.9328,0.6791,0.0672,0.2537,0.0637,,1.0,134,0,99
W-conflict,300,0.3,0.7,0.05,10,69526251,M0,689752ec2d69,1.0,0.699,0.9205,0.6623,0.0795,0.2914,0.1003,,1.0,151,0,126
W-conflict,300,0.3,0.7,0.05,10,69526251,M1,689752ec2d69,1.0,0.699,0.9205,0.6623,0.0795,0.2914,0.0736,,1.0,151,0,126
W-conflict,300,0.3,0.7,0.05,10,69526251,M2,689752ec2d69,1.0,0.699,1.0,0.7351,0.0,0.2119,0.0092,,1.0,151,0,126
W-conflict,300,0.3,0.7,0.05,10,69526251,M1+pausa,689752ec2d69,1.0,0.699,0.9205,0.6623,0.0795,0.2914,0.0736,,1.0,151,0,126
W-conflict,300,0.3,0.7,0.05,11,490722218,M0,689752ec2d69,1.0,0.699,0.8797,0.6013,0.1203,0.3038,0.0965,,1.0,158,0,130
W-conflict,300,0.3,0.7,0.05,11,490722218,M1,689752ec2d69,1.0,0.699,0.8797,0.6013,0.1203,0.3038,0.1062,,1.0,158,0,130
W-conflict,300,0.3,0.7,0.05,11,490722218,M2,689752ec2d69,1.0,0.699,1.0,0.7089,0.0,0.1835,0.0088,,1.0,158,0,130
W-conflict,300,0.3,0.7,0.05,11,490722218,M1+pausa,689752ec2d69,1.0,0.699,0.8797,0.6013,0.1203,0.3038,0.1062,,1.0,158,0,130
W-conflict,300,0.3,0.7,0.05,12,907182185,M0,689752ec2d69,1.0,0.699,0.9355,0.6516,0.0645,0.2839,0.0602,,1.0,155,0,123
W-conflict,300,0.3,0.7,0.05,12,907182185,M1,689752ec2d69,1.0,0.699,0.9355,0.6516,0.0645,0.2839,0.0616,,1.0,155,0,123
W-conflict,300,0.3,0.7,0.05,12,907182185,M2,689752ec2d69,1.0,0.699,1.0,0.7161,0.0,0.2194,0.0094,,1.0,155,0,123
W-conflict,300,0.3,0.7,0.05,12,907182185,M1+pausa,689752ec2d69,1.0,0.699,0.9355,0.6516,0.0645,0.2839,0.0616,,1.0,155,0,123
W-conflict,300,0.3,0.7,0.05,13,789164328,M0,689752ec2d69,1.0,0.699,0.9457,0.7209,0.0543,0.1318,0.0481,,1.0,129,0,114
W-conflict,300,0.3,0.7,0.05,13,789164328,M1,689752ec2d69,1.0,0.699,0.9457,0.7209,0.0543,0.1318,0.0534,,1.0,129,0,114
W-conflict,300,0.3,0.7,0.05,13,789164328,M2,689752ec2d69,1.0,0.699,1.0,0.7519,0.0,0.1008,0.0095,,1.0,129,0,114
W-conflict,300,0.3,0.7,0.05,13,789164328,M1+pausa,689752ec2d69,1.0,0.699,0.9457,0.7209,0.0543,0.1318,0.0534,,1.0,129,0,114
W-conflict,300,0.3,0.7,0.05,14,1615341551,M0,689752ec2d69,1.0,0.699,0.938,0.6434,0.062,0.2403,0.1655,,1.0,129,0,108
W-conflict,300,0.3,0.7,0.05,14,1615341551,M1,689752ec2d69,1.0,0.699,0.938,0.6434,0.062,0.2403,0.0596,,1.0,129,0,108
W-conflict,300,0.3,0.7,0.05,14,1615341551,M2,689752ec2d69,1.0,0.699,1.0,0.6822,0.0,0.1783,0.0094,,1.0,129,0,108
W-conflict,300,0.3,0.7,0.05,14,1615341551,M1+pausa,689752ec2d69,1.0,0.699,0.938,0.6434,0.062,0.2403,0.0596,,1.0,129,0,108
W-conflict,300,0.3,0.7,0.05,15,2035488430,M0,689752ec2d69,1.0,0.699,0.9209,0.6906,0.0791,0.2446,0.1419,,1.0,139,0,126
W-conflict,300,0.3,0.7,0.05,15,2035488430,M1,689752ec2d69,1.0,0.699,0.9209,0.6906,0.0791,0.2446,0.0733,,1.0,139,0,126
W-conflict,300,0.3,0.7,0.05,15,2035488430,M2,689752ec2d69,1.0,0.699,1.0,0.7698,0.0,0.1727,0.0092,,1.0,139,0,126
W-conflict,300,0.3,0.7,0.05,15,2035488430,M1+pausa,689752ec2d69,1.0,0.699,0.9209,0.6906,0.0791,0.2446,0.0733,,1.0,139,0,126
W-conflict,300,0.3,0.7,0.05,16,1384007021,M0,689752ec2d69,1.0,0.699,0.9333,0.625,0.0667,0.2833,0.1083,,1.0,120,0,101
W-conflict,300,0.3,0.7,0.05,16,1384007021,M1,689752ec2d69,1.0,0.699,0.9333,0.625,0.0667,0.2833,0.0633,,1.0,120,0,101
W-conflict,300,0.3,0.7,0.05,16,1384007021,M2,689752ec2d69,1.0,0.699,1.0,0.6667,0.0,0.2167,0.0094,,1.0,120,0,101
W-conflict,300,0.3,0.7,0.05,16,1384007021,M1+pausa,689752ec2d69,1.0,0.699,0.9333,0.625,0.0667,0.2833,0.0633,,1.0,120,0,101
W-conflict,300,0.3,0.7,0.05,17,1264940076,M0,689752ec2d69,1.0,0.699,0.9211,0.5921,0.0789,0.2697,0.1043,,1.0,152,0,129
W-conflict,300,0.3,0.7,0.05,17,1264940076,M1,689752ec2d69,1.0,0.699,0.9211,0.5921,0.0789,0.2697,0.0732,,1.0,152,0,129
W-conflict,300,0.3,0.7,0.05,17,1264940076,M2,689752ec2d69,1.0,0.699,1.0,0.6645,0.0,0.2105,0.0092,,1.0,152,0,129
W-conflict,300,0.3,0.7,0.05,17,1264940076,M1+pausa,689752ec2d69,1.0,0.699,0.9211,0.5921,0.0789,0.2697,0.0732,,1.0,152,0,129
W-conflict,300,0.3,0.7,0.05,18,1291675875,M0,689752ec2d69,1.0,0.699,0.942,0.6594,0.058,0.2826,0.0698,,1.0,138,0,119
W-conflict,300,0.3,0.7,0.05,18,1291675875,M1,689752ec2d69,1.0,0.699,0.942,0.6594,0.058,0.2826,0.0564,,1.0,138,0,119
W-conflict,300,0.3,0.7,0.05,18,1291675875,M2,689752ec2d69,1.0,0.699,1.0,0.7101,0.0,0.2246,0.0094,,1.0,138,0,119
W-conflict,300,0.3,0.7,0.05,18,1291675875,M1+pausa,689752ec2d69,1.0,0.699,0.942,0.6594,0.058,0.2826,0.0564,,1.0,138,0,119
W-conflict,300,0.3,0.7,0.05,19,1441159586,M0,689752ec2d69,1.0,0.699,0.9517,0.6966,0.0483,0.1931,0.0576,,1.0,145,0,125
W-conflict,300,0.3,0.7,0.05,19,1441159586,M1,689752ec2d69,1.0,0.699,0.9517,0.6966,0.0483,0.1931,0.0486,,1.0,145,0,125
W-conflict,300,0.3,0.7,0.05,19,1441159586,M2,689752ec2d69,1.0,0.699,1.0,0.7379,0.0,0.1586,0.0095,,1.0,145,0,125
W-conflict,300,0.3,0.7,0.05,19,1441159586,M1+pausa,689752ec2d69,1.0,0.699,0.9517,0.6966,0.0483,0.1931,0.0486,,1.0,145,0,125
W-conflict,300,0.3,0.7,0.25,0,1075230211,M0,689752ec2d69,1.0,0.699,0.9177,0.4304,0.0823,0.2152,0.115,,1.0,158,0,148
W-conflict,300,0.3,0.7,0.25,0,1075230211,M1,689752ec2d69,1.0,0.699,0.9177,0.4304,0.0823,0.2152,0.0758,,1.0,158,0,148
W-conflict,300,0.3,0.7,0.25,0,1075230211,M2,689752ec2d69,1.0,0.699,1.0,0.4747,0.0,0.1329,0.0092,,1.0,158,0,148
W-conflict,300,0.3,0.7,0.25,0,1075230211,M1+pausa,689752ec2d69,1.0,0.699,0.9177,0.4304,0.0823,0.2152,0.0758,,1.0,158,0,148
W-conflict,300,0.3,0.7,0.25,1,1494058818,M0,689752ec2d69,1.0,0.699,0.9536,0.4371,0.0464,0.1722,0.0824,,1.0,151,0,131
W-conflict,300,0.3,0.7,0.25,1,1494058818,M1,689752ec2d69,1.0,0.699,0.9536,0.4371,0.0464,0.1722,0.0471,,1.0,151,0,131
W-conflict,300,0.3,0.7,0.25,1,1494058818,M2,689752ec2d69,1.0,0.699,1.0,0.4768,0.0,0.1258,0.0096,,1.0,151,0,131
W-conflict,300,0.3,0.7,0.25,1,1494058818,M1+pausa,689752ec2d69,1.0,0.699,0.9536,0.4371,0.0464,0.1722,0.0471,,1.0,151,0,131
W-conflict,300,0.3,0.7,0.25,2,1914754177,M0,689752ec2d69,1.0,0.699,0.9634,0.4268,0.0366,0.1707,0.0584,,1.0,164,0,144
W-conflict,300,0.3,0.7,0.25,2,1914754177,M1,689752ec2d69,1.0,0.699,0.9634,0.4268,0.0366,0.1707,0.0393,,1.0,164,0,144
W-conflict,300,0.3,0.7,0.25,2,1914754177,M2,689752ec2d69,1.0,0.699,1.0,0.4512,0.0,0.1341,0.0096,,1.0,164,0,144
W-conflict,300,0.3,0.7,0.25,2,1914754177,M1+pausa,689752ec2d69,1.0,0.699,0.9634,0.4268,0.0366,0.1707,0.0393,,1.0,164,0,144
W-conflict,300,0.3,0.7,0.25,3,1799087552,M0,689752ec2d69,1.0,0.699,0.9615,0.4936,0.0385,0.109,0.0396,,1.0,156,0,131
W-conflict,300,0.3,0.7,0.25,3,1799087552,M1,689752ec2d69,1.0,0.699,0.9615,0.4936,0.0385,0.109,0.0408,,1.0,156,0,131
W-conflict,300,0.3,0.7,0.25,3,1799087552,M2,689752ec2d69,1.0,0.699,1.0,0.5192,0.0,0.0705,0.0096,,1.0,156,0,131
W-conflict,300,0.3,0.7,0.25,3,1799087552,M1+pausa,689752ec2d69,1.0,0.699,0.9615,0.4936,0.0385,0.109,0.0408,,1.0,156,0,131
W-conflict,300,0.3,0.7,0.25,4,612004615,M0,689752ec2d69,1.0,0.699,0.9318,0.4091,0.0682,0.2197,0.13,,1.0,132,0,108
W-conflict,300,0.3,0.7,0.25,4,612004615,M1,689752ec2d69,1.0,0.699,0.9318,0.4091,0.0682,0.2197,0.0645,,1.0,132,0,108
W-conflict,300,0.3,0.7,0.25,4,612004615,M2,689752ec2d69,1.0,0.699,1.0,0.447,0.0,0.1515,0.0093,,1.0,132,0,108
